5,0.04970262014459909
10,0.10154814135594335
15,0.15688491790784312
20,0.21319626362886235
25,0.27045519890374886
30,0.32850968593042784
35,0.38551404020408286
40,0.44352593923295475
45,0.4978845163245057
50,0.5471555166719629
55,0.6034649532663527
60,0.6546114634081921
65,0.6909558014366034
70,0.7541365331032692
75,0.7967886299557674
80,0.8430737035014115
85,0.8775632366404394
90,0.9297982093641867
95,0.9638214648105529
100,0.9653601622860892
